transaction_id,customer_id,transaction_timestamp,product_id,product_name,category,quantity,unit_price,total_amount,payment_method,card_number,store_id,store_city,order_status,ingestion_timestamp,pipeline_run_id,amount_bucket
TXN004601,CUST0429,2026-05-10 23:09:04,P025,Running Shoes,Sports,2,9308,18616,Debit Card,**************61.0,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34,High
TXN004602,CUST0429,2024-11-13 03:45:37,P032,Python Programming,Books,2,681,1362,Credit Card,**************06.0,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN004603,CUST0429,2024-07-29 23:51:58,P038,Toy Car,Toys,5,2021,10105,UPI,,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,High
TXN004604,CUST0429,2025-02-05 16:44:29,P023,Yoga Mat,Sports,3,1510,4530,Cash,,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN004605,CUST0429,2025-09-30 12:57:42,P029,Sunscreen,Beauty,3,977,2931,UPI,,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN004606,CUST0430,2024-08-24 01:07:12,P011,Rice,Grocery,5,179,895,UPI,,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,Low
TXN004607,CUST0431,2024-10-04 03:07:10,P032,Python Programming,Books,5,884,4420,UPI,,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN004608,CUST0431,2025-09-28 20:15:07,P021,Cricket Bat,Sports,2,3025,6050,Cash,,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34,High
TXN004609,CUST0432,2024-07-17 22:49:59,P018,Water Bottle,Home & Kitchen,4,825,3300,Credit Card,**************47.0,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN004610,CUST0432,2026-04-21 15:56:18,P033,SQL Guide,Books,3,728,2184,Net Banking,,STR005,Chennai,Returned,2026-07-02 17:20:57,75971a34,Medium
TXN004611,CUST0432,2025-01-26 00:37:51,P021,Cricket Bat,Sports,1,2819,2819,UPI,,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN004612,CUST0432,2026-06-15 02:21:54,P035,Biography,Books,3,318,954,Debit Card,**************57.0,STR002,Mumbai,Returned,2026-07-02 17:20:57,75971a34,Low
TXN004613,CUST0432,2024-10-12 18:26:50,P006,T-Shirt,Clothing,2,337,674,UPI,,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,Low
TXN004614,CUST0432,2026-01-03 11:16:34,P031,Novel,Books,4,269,1076,UPI,,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN004615,CUST0432,2025-07-29 19:42:38,P009,Hoodie,Clothing,5,3711,18555,UPI,,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34,High
TXN004616,CUST0432,2026-02-07 19:33:55,P004,Smartwatch,Electronics,2,22647,45294,UPI,,STR006,Kolkata,Returned,2026-07-02 17:20:57,75971a34,High
TXN004617,CUST0432,2024-07-19 16:55:13,P040,Board Game,Toys,3,1628,4884,Credit Card,***********96.0,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN004618,CUST0433,2024-12-26 10:16:35,P031,Novel,Books,4,282,1128,Debit Card,**************07.0,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN004619,CUST0433,2024-11-05 00:34:04,P022,Football,Sports,5,361,1805,Debit Card,**********78.0,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN004620,CUST0433,2024-07-17 20:30:09,P010,Sneakers,Clothing,2,4300,8600,Credit Card,**********90.0,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34,High
TXN004621,CUST0433,2026-05-03 22:31:26,P038,Toy Car,Toys,1,1416,1416,UPI,,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN004622,CUST0434,2026-02-19 06:40:13,P040,Board Game,Toys,3,2984,8952,UPI,,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,High
TXN004623,CUST0434,2024-10-25 00:36:04,P002,Smartphone,Electronics,2,17587,35174,Credit Card,**************32.0,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34,High
TXN004624,CUST0434,2025-09-07 18:57:53,P020,Dining Set,Home & Kitchen,5,19788,98940,UPI,,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34,High
TXN004625,CUST0434,2025-06-13 12:19:28,P002,Smartphone,Electronics,5,46391,231955,UPI,,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,High
TXN004626,CUST0434,2025-12-23 05:10:38,P004,Smartwatch,Electronics,2,24927,49854,UPI,,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,High
TXN004627,CUST0434,2025-02-12 12:25:31,P019,Vacuum Cleaner,Home & Kitchen,2,10213,20426,Cash,,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34,High
TXN004628,CUST0434,2025-01-06 06:32:44,P018,Water Bottle,Home & Kitchen,3,404,1212,UPI,,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN004629,CUST0434,2024-08-26 11:28:10,P010,Sneakers,Clothing,4,5052,20208,UPI,,STR004,Hyderabad,Returned,2026-07-02 17:20:57,75971a34,High
TXN004630,CUST0434,2024-10-20 07:57:56,P037,Building Blocks,Toys,2,1012,2024,Credit Card,**************16.0,STR005,Chennai,Cancelled,2026-07-02 17:20:57,75971a34,Medium
TXN004631,CUST0434,2026-01-10 22:57:10,P010,Sneakers,Clothing,5,1800,9000,UPI,,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,High
TXN004632,CUST0434,2024-12-28 11:04:52,P010,Sneakers,Clothing,4,2599,10396,Credit Card,**************50.0,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34,High
TXN004633,CUST0434,2024-09-28 12:59:14,P010,Sneakers,Clothing,4,6724,26896,UPI,,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34,High
TXN004634,CUST0434,2024-07-13 00:56:15,P014,Sugar,Grocery,3,59,177,Debit Card,**************85.0,STR010,Lucknow,Returned,2026-07-02 17:20:57,75971a34,Low
TXN004635,CUST0434,2026-05-05 21:54:55,P039,Teddy Bear,Toys,1,665,665,Credit Card,************74.0,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34,Low
TXN004636,CUST0434,2025-07-14 07:18:34,P004,Smartwatch,Electronics,4,16348,65392,Credit Card,**************55.0,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34,High
TXN004637,CUST0434,2025-08-27 03:29:39,P009,Hoodie,Clothing,4,1969,7876,Credit Card,*************59.0,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,High
TXN004638,CUST0434,2025-06-21 05:13:21,P009,Hoodie,Clothing,3,3084,9252,UPI,,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34,High
TXN004639,CUST0434,2025-05-25 09:20:00,P018,Water Bottle,Home & Kitchen,4,725,2900,Credit Card,*************38.0,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN004640,CUST0434,2025-06-01 17:54:18,P001,Laptop,Electronics,1,68541,68541,UPI,,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,High
TXN004641,CUST0434,2025-10-19 18:57:45,P034,Data Science Handbook,Books,3,870,2610,UPI,,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN004642,CUST0434,2024-11-26 19:55:23,P032,Python Programming,Books,5,442,2210,UPI,,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN004643,CUST0434,2025-02-10 05:35:57,P007,Jeans,Clothing,5,3093,15465,UPI,,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,High
TXN004644,CUST0434,2024-10-08 04:21:28,P021,Cricket Bat,Sports,2,944,1888,UPI,,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN004645,CUST0434,2025-08-09 10:20:39,P032,Python Programming,Books,3,1327,3981,Debit Card,**************04.0,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN004646,CUST0434,2025-08-19 00:21:23,P021,Cricket Bat,Sports,1,5769,5769,Cash,,STR010,Lucknow,Returned,2026-07-02 17:20:57,75971a34,High
TXN004647,CUST0434,2026-03-21 04:03:25,P028,Perfume,Beauty,3,4958,14874,UPI,,STR008,Ahmedabad,Returned,2026-07-02 17:20:57,75971a34,High
TXN004648,CUST0434,2025-03-04 04:44:40,P002,Smartphone,Electronics,3,69180,207540,Credit Card,**************18.0,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34,High
TXN004649,CUST0434,2025-11-18 11:12:22,P008,Jacket,Clothing,3,3706,11118,Cash,,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34,High
TXN004650,CUST0434,2024-10-02 00:36:14,P023,Yoga Mat,Sports,1,1231,1231,Net Banking,,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN004651,CUST0434,2025-10-27 09:15:03,P037,Building Blocks,Toys,5,1602,8010,UPI,,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,High
TXN004652,CUST0434,2024-07-06 11:18:59,P017,Cookware Set,Home & Kitchen,3,10021,30063,Debit Card,*************63.0,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34,High
TXN004653,CUST0435,2026-03-28 15:28:04,P027,Shampoo,Beauty,4,202,808,UPI,,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,Low
TXN004654,CUST0435,2024-10-28 01:57:15,P026,Face Wash,Beauty,1,575,575,Credit Card,**************11.0,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34,Low
TXN004655,CUST0435,2024-07-18 13:07:59,P026,Face Wash,Beauty,4,748,2992,UPI,,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN004656,CUST0435,2026-04-25 07:28:37,P003,Tablet,Electronics,5,44640,223200,UPI,,STR003,Bengaluru,Cancelled,2026-07-02 17:20:57,75971a34,High
TXN004657,CUST0435,2025-06-11 16:22:16,P034,Data Science Handbook,Books,2,1604,3208,UPI,,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN004658,CUST0435,2026-06-16 18:37:48,P015,Tea,Grocery,1,306,306,Credit Card,**********66.0,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,Low
TXN004659,CUST0435,2024-10-04 14:16:58,P029,Sunscreen,Beauty,2,950,1900,UPI,,STR002,Mumbai,Returned,2026-07-02 17:20:57,75971a34,Medium
TXN004660,CUST0435,2025-12-03 13:55:32,P040,Board Game,Toys,5,2403,12015,Debit Card,************04.0,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34,High
TXN004661,CUST0436,2025-06-05 20:44:26,P023,Yoga Mat,Sports,2,2931,5862,UPI,,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34,High
TXN004662,CUST0436,2026-04-06 09:46:48,P001,Laptop,Electronics,4,70858,283432,UPI,,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,High
TXN004663,CUST0436,2024-09-27 17:54:11,P013,Cooking Oil,Grocery,1,587,587,Credit Card,**************81.5,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,Low
TXN004664,CUST0436,2025-05-06 10:07:54,P022,Football,Sports,1,2175,2175,Debit Card,************51.0,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN004665,CUST0436,2024-12-23 10:01:49,P039,Teddy Bear,Toys,1,2284,2284,Credit Card,*************89.0,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN004666,CUST0436,2025-02-28 23:05:00,P029,Sunscreen,Beauty,4,1697,6788,UPI,,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34,High
TXN004667,CUST0436,2025-05-31 01:08:03,P004,Smartwatch,Electronics,3,13527,40581,Credit Card,**************52.0,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34,High
TXN004668,CUST0436,2025-10-31 01:44:05,P010,Sneakers,Clothing,2,3176,6352,UPI,,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,High
TXN004669,CUST0436,2026-04-09 15:00:28,P030,Lipstick,Beauty,4,1886,7544,UPI,,STR002,Mumbai,Cancelled,2026-07-02 17:20:57,75971a34,High
TXN004670,CUST0436,2025-08-04 15:56:06,P033,SQL Guide,Books,1,888,888,UPI,,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34,Low
TXN004671,CUST0437,2025-05-24 08:26:30,P008,Jacket,Clothing,4,2140,8560,Net Banking,,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34,High
TXN004672,CUST0438,2026-06-16 19:10:30,P021,Cricket Bat,Sports,3,3627,10881,Debit Card,*************51.0,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34,High
TXN004673,CUST0438,2025-02-04 03:55:24,P013,Cooking Oil,Grocery,4,808,3232,Cash,,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN004674,CUST0438,2025-02-15 04:25:40,P018,Water Bottle,Home & Kitchen,5,962,4810,Cash,,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN004675,CUST0438,2025-10-27 11:26:28,P029,Sunscreen,Beauty,1,1516,1516,UPI,,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN004676,CUST0438,2024-09-06 05:24:05,P015,Tea,Grocery,3,667,2001,Credit Card,**************33.0,STR010,Lucknow,Cancelled,2026-07-02 17:20:57,75971a34,Medium
TXN004677,CUST0439,2025-04-20 01:52:58,P020,Dining Set,Home & Kitchen,4,17209,68836,UPI,,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,High
TXN004678,CUST0440,2025-07-11 18:01:26,P007,Jeans,Clothing,5,2572,12860,UPI,,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34,High
TXN004679,CUST0440,2024-11-16 18:04:01,P038,Toy Car,Toys,4,1846,7384,UPI,,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,High
TXN004680,CUST0440,2026-03-04 14:59:32,P038,Toy Car,Toys,5,1202,6010,Credit Card,*****************e+18,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,High
TXN004681,CUST0440,2024-08-13 19:16:38,P034,Data Science Handbook,Books,3,1361,4083,Cash,,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN004682,CUST0440,2025-12-05 08:36:23,P027,Shampoo,Beauty,4,379,1516,Debit Card,**************44.0,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN004683,CUST0440,2025-03-20 17:59:35,P036,Puzzle,Toys,3,561,1683,UPI,,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN004684,CUST0440,2024-12-21 18:43:55,P005,Headphones,Electronics,2,2461,4922,UPI,,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN004685,CUST0441,2026-04-18 10:16:55,P039,Teddy Bear,Toys,1,1141,1141,UPI,,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN004686,CUST0441,2026-02-04 01:49:37,P013,Cooking Oil,Grocery,5,872,4360,UPI,,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN004687,CUST0441,2025-03-27 13:11:44,P013,Cooking Oil,Grocery,3,288,864,UPI,,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34,Low
TXN004688,CUST0441,2025-08-12 01:08:58,P030,Lipstick,Beauty,5,1656,8280,UPI,,STR010,Lucknow,Returned,2026-07-02 17:20:57,75971a34,High
TXN004689,CUST0441,2026-01-21 18:57:14,P037,Building Blocks,Toys,1,2218,2218,Credit Card,*************34.0,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN004690,CUST0441,2025-01-27 22:47:25,P022,Football,Sports,1,895,895,Debit Card,**************10.0,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,Low
TXN004691,CUST0441,2025-05-12 08:18:58,P034,Data Science Handbook,Books,3,1546,4638,UPI,,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN004692,CUST0441,2024-11-23 11:54:58,P025,Running Shoes,Sports,3,3021,9063,UPI,,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34,High
TXN004693,CUST0441,2026-04-14 11:25:36,P024,Dumbbells,Sports,2,8114,16228,Credit Card,**************32.0,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,High
TXN004694,CUST0442,2024-09-26 13:00:27,P039,Teddy Bear,Toys,2,1585,3170,Cash,,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN004695,CUST0442,2024-07-15 12:10:27,P025,Running Shoes,Sports,2,11560,23120,Cash,,STR003,Bengaluru,Cancelled,2026-07-02 17:20:57,75971a34,High
TXN004696,CUST0442,2025-02-19 03:31:40,P002,Smartphone,Electronics,1,28915,28915,UPI,,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34,High
TXN004697,CUST0442,2026-01-07 15:19:28,P007,Jeans,Clothing,3,2768,8304,UPI,,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34,High
TXN004698,CUST0442,2025-09-05 23:20:58,P031,Novel,Books,4,432,1728,Credit Card,**************25.0,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN004699,CUST0442,2025-12-11 04:14:28,P029,Sunscreen,Beauty,3,427,1281,Credit Card,******************e+18,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN004700,CUST0442,2024-08-21 08:01:17,P031,Novel,Books,1,990,990,UPI,,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,Low
TXN004701,CUST0442,2025-05-26 11:06:28,P038,Toy Car,Toys,1,1684,1684,UPI,,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN004702,CUST0442,2025-11-02 20:21:06,P035,Biography,Books,2,1046,2092,Credit Card,*************98.0,STR002,Mumbai,Returned,2026-07-02 17:20:57,75971a34,Medium
TXN004703,CUST0442,2025-09-11 00:25:26,P040,Board Game,Toys,3,967,2901,Credit Card,**************37.0,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN004704,CUST0442,2025-05-05 19:41:39,P017,Cookware Set,Home & Kitchen,2,8444,16888,UPI,,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34,High
TXN004705,CUST0443,2026-02-22 11:00:07,P006,T-Shirt,Clothing,4,891,3564,Debit Card,**************11.0,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN004706,CUST0443,2024-10-03 11:42:31,P023,Yoga Mat,Sports,3,1254,3762,UPI,,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN004707,CUST0443,2025-08-09 07:49:00,P037,Building Blocks,Toys,3,1969,5907,UPI,,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34,High
TXN004708,CUST0443,2024-10-16 07:20:06,P019,Vacuum Cleaner,Home & Kitchen,2,8849,17698,UPI,,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34,High
TXN004709,CUST0443,2026-06-08 01:43:22,P030,Lipstick,Beauty,2,1929,3858,UPI,,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN004710,CUST0443,2025-04-02 17:56:22,P039,Teddy Bear,Toys,4,2478,9912,UPI,,STR008,Ahmedabad,Returned,2026-07-02 17:20:57,75971a34,High
TXN004711,CUST0444,2025-09-19 14:53:14,P016,Mixer Grinder,Home & Kitchen,5,3005,15025,Debit Card,************20.0,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,High
TXN004712,CUST0444,2024-11-03 20:25:06,P002,Smartphone,Electronics,5,40225,201125,Credit Card,**************14.5,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,High
TXN004713,CUST0444,2025-12-16 22:06:54,P014,Sugar,Grocery,2,238,476,UPI,,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34,Low
TXN004714,CUST0444,2025-03-12 04:43:54,P038,Toy Car,Toys,1,1458,1458,UPI,,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN004715,CUST0445,2026-06-18 06:53:01,P023,Yoga Mat,Sports,2,1252,2504,UPI,,STR005,Chennai,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN004716,CUST0445,2024-12-15 08:37:41,P007,Jeans,Clothing,4,2251,9004,Debit Card,*************17.0,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34,High
TXN004717,CUST0445,2024-10-20 06:59:37,P005,Headphones,Electronics,2,10444,20888,Credit Card,**************16.0,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34,High
TXN004718,CUST0445,2024-09-07 10:11:12,P002,Smartphone,Electronics,3,77194,231582,Cash,,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34,High
TXN004719,CUST0445,2024-07-06 13:56:30,P004,Smartwatch,Electronics,2,14988,29976,Credit Card,*************03.0,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34,High
TXN004720,CUST0445,2024-07-15 06:37:46,P001,Laptop,Electronics,3,79969,239907,Cash,,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,High
TXN004721,CUST0445,2025-02-28 01:40:25,P021,Cricket Bat,Sports,4,5296,21184,UPI,,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34,High
TXN004722,CUST0445,2025-06-14 18:31:50,P032,Python Programming,Books,5,1079,5395,UPI,,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34,High
TXN004723,CUST0445,2025-02-07 20:50:59,P010,Sneakers,Clothing,2,7023,14046,UPI,,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,High
TXN004724,CUST0445,2025-10-07 14:39:56,P027,Shampoo,Beauty,2,875,1750,UPI,,STR007,Pune,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN004725,CUST0445,2026-05-17 21:20:27,P036,Puzzle,Toys,4,738,2952,Credit Card,*************22.0,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN004726,CUST0445,2025-04-13 21:39:36,P006,T-Shirt,Clothing,2,618,1236,UPI,,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN004727,CUST0445,2026-03-01 08:51:10,P026,Face Wash,Beauty,4,185,740,Debit Card,**************32.0,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,Low
TXN004728,CUST0446,2024-11-14 07:12:40,P019,Vacuum Cleaner,Home & Kitchen,4,11227,44908,Credit Card,**************83.0,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,High
TXN004729,CUST0447,2026-02-28 08:26:04,P031,Novel,Books,1,492,492,UPI,,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34,Low
TXN004730,CUST0447,2025-07-26 12:57:22,P034,Data Science Handbook,Books,5,1324,6620,Credit Card,*************17.0,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,High
TXN004731,CUST0447,2024-11-24 10:19:47,P019,Vacuum Cleaner,Home & Kitchen,1,8950,8950,Debit Card,*****************e+18,STR001,Delhi,Returned,2026-07-02 17:20:57,75971a34,High
TXN004732,CUST0447,2024-07-04 15:28:51,P005,Headphones,Electronics,3,11680,35040,Debit Card,**************71.0,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,High
TXN004733,CUST0447,2025-05-30 07:28:32,P012,Wheat Flour,Grocery,3,313,939,UPI,,STR008,Ahmedabad,Completed,2026-07-02 17:20:57,75971a34,Low
TXN004734,CUST0447,2025-08-26 03:38:35,P006,T-Shirt,Clothing,1,1032,1032,Debit Card,**************80.0,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN004735,CUST0447,2025-04-08 12:06:40,P012,Wheat Flour,Grocery,2,208,416,UPI,,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34,Low
TXN004736,CUST0447,2024-07-25 06:02:41,P022,Football,Sports,5,392,1960,Cash,,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN004737,CUST0447,2025-07-18 15:39:00,P024,Dumbbells,Sports,2,8416,16832,UPI,,STR001,Delhi,Completed,2026-07-02 17:20:57,75971a34,High
TXN004738,CUST0447,2025-10-29 12:37:27,P009,Hoodie,Clothing,5,2798,13990,UPI,,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,High
TXN004739,CUST0447,2024-10-15 01:24:20,P028,Perfume,Beauty,3,4847,14541,UPI,,STR009,Jaipur,Completed,2026-07-02 17:20:57,75971a34,High
TXN004740,CUST0447,2025-08-20 18:31:36,P004,Smartwatch,Electronics,2,14188,28376,UPI,,STR003,Bengaluru,Completed,2026-07-02 17:20:57,75971a34,High
TXN004741,CUST0447,2025-11-29 06:04:40,P014,Sugar,Grocery,4,97,388,Debit Card,**************80.0,STR002,Mumbai,Completed,2026-07-02 17:20:57,75971a34,Low
TXN004742,CUST0447,2024-07-03 02:10:55,P031,Novel,Books,3,506,1518,Net Banking,,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN004743,CUST0447,2026-03-05 10:32:00,P034,Data Science Handbook,Books,2,811,1622,UPI,,STR006,Kolkata,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN004744,CUST0447,2026-05-04 17:59:34,P027,Shampoo,Beauty,5,963,4815,Net Banking,,STR004,Hyderabad,Completed,2026-07-02 17:20:57,75971a34,Medium
TXN004745,CUST0447,2024-11-05 09:04:43,P015,Tea,Grocery,5,644,3220,UPI,,STR001,Delhi,Returned,2026-07-02 17:20:57,75971a34,Medium
TXN004746,CUST0447,2025-01-06 16:03:04,P031,Novel,Books,2,673,1346,Credit Card,**************56.0,STR010,Lucknow,Completed,2026-07-02 17:20:57,75971a34,Medium
